date,PPIITM,PPICRM,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAS,CPIULFSL,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,IPMAN,MCUMFN,TCU,M0684AUSM343SNBR,M0504AUSM343SNBR,GDPC1,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,FEDFUNDS,CP3M,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUS,EXJPUS,EXUSUK,EXCAUS,PPIFGS,PPIFCG,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,CES0600000008,CES2000000008,CES3000000008,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,DPCERA3M086SBEA,CMRMTSPL,RETAIL,ACOGNO,ANDENO,AMDMUO,M1SL,M2SL,M3SL,M2REAL,RPI,W875RX1,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,USGOOD,CES1021000001,USCONS
1923-12-01,,,,,,,,,,,,,,,,,,,,,,-0.009850750622176996,,,,,,,,,,,,,,,,,0.0,-0.020000000000000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023000919933028552,,,,,,,,,,-0.013127416374876244,,,,,,,,,,,,,,,
1924-01-01,,,,,,,,,,,,,,,,,,,,,,-0.01690487213174019,,,,,,,,,,,,,,,,,0.0,-0.13999999999999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023000919933028552,,,,,,,,,,0.0174765049960941,,,,,,,,,,,,,,,
1924-02-01,,,,,,,,,,,,,,,,,,,,,,-0.0014399885133711265,,,,,,,,,,,,,,,,,0.0,-0.10000000000000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018010656311009177,,,,,,,,,,0.02139980035105493,,,,,,,,,,,,,,,
1924-03-01,,,,,,,,,,,,,,,,,,,,,,0.007794461852214107,,,,,,,,,,,,,,,,,0.009999999999999787,-0.05999999999999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018010656311009177,,,,,,,,,,-0.017086423060344247,,,,,,,,,,,,,,,
1924-04-01,,,,,,,,,,,,,,,,,,,,,,-0.0014924223278922621,,,,,,,,,,,,,,,,,-0.019999999999999574,-0.04999999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03233403134786572,,,,,,,,,,-0.026198488789244134,,,,,,,,,,,,,,,
1924-05-01,,,,,,,,,,,,,,,,,,,,,,-0.006369127664368479,,,,,,,,,,,,,,,,,-0.040000000000000036,-0.0600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04317551008989717,,,,,,,,,,-0.04989535934885714,,,,,,,,,,,,,,,
1924-06-01,,,,,,,,,,,,,,,,,,,,,,0.005107099139367577,,,,,,,,,,,,,,,,,-0.04999999999999982,-0.14999999999999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04512408166170978,,,,,,,,,,-0.05251624866960136,,,,,,,,,,,,,,,
1924-07-01,,,,,,,,,,,,,,,,,,,,,,-0.0021933426572429138,,,,,,,,,,,,,,,,,-0.040000000000000036,-0.15000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015511935140247735,,,,,,,,,,-0.014812793807863267,,,,,,,,,,,,,,,
1924-08-01,,,,,,,,,,,,,,,,,,,,,,0.00353495979278895,,,,,,,,,,,,,,,,,0.0,0.020000000000000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03582716926644469,,,,,,,,,,0.03422165109752817,,,,,,,,,,,,,,,
1924-09-01,,,,,,,,,,,,,,,,,,,,,,0.0028672085939740466,,,,,,,,,,,,,,,,,0.0,0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03456980169829138,,,,,,,,,,0.03774102525536116,,,,,,,,,,,,,,,
1924-10-01,,,,,,,,,,,,,,,,,,,,,,0.010349509277413516,,,,,,,,,,,,,,,,,-0.03000000000000025,-0.11000000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023975889363518688,,,,,,,,,,0.027395054379557804,,,,,,,,,,,,,,,
1924-11-01,,,,,,,,,,,,,,,,,,,,,,0.00199244536343568,,,,,,,,,,,,,,,,,0.020000000000000462,-0.08000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0187717779784371,,,,,,,,,,0.02227527759631398,,,,,,,,,,,,,,,
1924-12-01,,,,,,,,,,,,,,,,,,,,,,-0.0009591223924703129,,,,,,,,,,,,,,,,,0.009999999999999787,-0.08000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027538293515249723,,,,,,,,,,0.03463615732379388,,,,,,,,,,,,,,,
1925-01-01,,,,,,,,,,,,,,,,,,,,,,0.0007918563554492053,,,,,,,,,,,,,,,,,0.0,-0.019999999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031181598802880073,,,,,,,,,,0.029358822238878313,,,,,,,,,,,,,,,
1925-02-01,,,,,,,,,,,,,,,,,,,,,,-0.008169161204390596,,,,,,,,,,,,,,,,,0.0,-0.08000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.004117724117839394,,,,,,,,,,,,,,,
1925-03-01,,,,,,,,,,,,,,,,,,,,,,-0.010801963707112394,,,,,,,,,,,,,,,,,-0.040000000000000036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.00410083797464611,,,,,,,,,,,,,,,
1925-04-01,,,,,,,,,,,,,,,,,,,,,,-0.005603431559365157,,,,,,,,,,,,,,,,,-0.040000000000000036,0.04999999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008721764547816813,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1925-05-01,,,,,,,,,,,,,,,,,,,,,,0.0005016979609151484,,,,,,,,,,,,,,,,,-0.040000000000000036,-0.11000000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004343252917793361,,,,,,,,,,-0.008218562092485504,,,,,,,,,,,,,,,
1925-06-01,,,,,,,,,,,,,,,,,,,,,,-0.005842510736085549,,,,,,,,,,,,,,,,,0.0,-0.1200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008776278966373896,,,,,,,,,,-0.0041509983070116,,,,,,,,,,,,,,,
1925-07-01,,,,,,,,,,,,,,,,,,,,,,-0.0012224685610371377,,,,,,,,,,,,,,,,,0.040000000000000036,0.020000000000000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026085131035036957,,,,,,,,,,0.020537046324462738,,,,,,,,,,,,,,,
1925-08-01,,,,,,,,,,,,,,,,,,,,,,-0.0005694181369870766,,,,,,,,,,,,,,,,,0.03000000000000025,0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01730885206866306,,,,,,,,,,-0.016386048017451138,,,,,,,,,,,,,,,
1925-09-01,,,,,,,,,,,,,,,,,,,,,,-0.0003775474886020813,,,,,,,,,,,,,,,,,-0.03000000000000025,-0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01319347212194888,,,,,,,,,,0.004117724117839394,,,,,,,,,,,,,,,
1925-10-01,,,,,,,,,,,,,,,,,,,,,,0.0034905431958178745,,,,,,,,,,,,,,,,,-0.020000000000000462,-0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03905359619887738,,,,,,,,,,0.040332631388545925,,,,,,,,,,,,,,,
1925-11-01,,,,,,,,,,,,,,,,,,,,,,-0.01058711224816844,,,,,,,,,,,,,,,,,-0.009999999999999787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021048133586718754,,,,,,,,,,0.027283093733942554,,,,,,,,,,,,,,,
1925-12-01,,,,,,,,,,,,,,,,,,,,,,0.0018115568589585074,,,,,,,,,,,,,,,,,0.009999999999999787,-0.019999999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012428642310097215,,,,,,,,,,0.022826228354521083,,,,,,,,,,,,,,,
1926-01-01,,,,,,,,,,,,,,,,,,,,,,0.0023364740964519903,,,,,,,,,,,,,,,,,-0.02999999999999936,-0.0600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01660608865475055,,,,,,,,,,-0.022826228354521083,,,,,,,,,,,,,,,
1926-02-01,,,,,,,,,,,,,,,,,,,,,,0.004799192177613154,,,,,,,,,,,,,,,,,-0.05000000000000071,-0.07000000000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-0.007710837860341879,,,,,,,,,,,,,,,
1926-03-01,,,,,,,,,,,,,,,,,,,,,,0.0023609106894133536,,,,,,,,,,,,,,,,,0.020000000000000462,0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012480347570394512,,,,,,,,,,-0.0038930673579997688,,,,,,,,,,,,,,,
1926-04-01,,,,,,,,,,,,,,,,,,,,,,0.003694098866077855,,,,,,,,,,,,,,,,,-0.04999999999999982,-0.0699999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1926-05-01,,,,,,,,,,,,,,,,,,,,,,0.0011388985618714376,,,,,,,,,,,,,,,,,-0.03000000000000025,-0.1200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008302901225741177,,,,,,,,,,-0.007801186791346559,,,,,,,,,,,,,,,
1926-06-01,,,,,,,,,,,,,,,,,,,,,,0.0011360724651332532,,,,,,,,,,,,,,,,,0.009999999999999787,-0.0600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012428642310097215,,,,,,,,,,0.011694254149346328,,,,,,,,,,,,,,,
1926-07-01,,,,,,,,,,,,,,,,,,,,,,0.001759721592446084,,,,,,,,,,,,,,,,,-0.009999999999999787,-0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041087892597528874,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1926-08-01,,,,,,,,,,,,,,,,,,,,,,-0.0045176139835123585,,,,,,,,,,,,,,,,,0.009999999999999787,0.019999999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012210977851759841,,,,,,,,,,0.011559077832745901,,,,,,,,,,,,,,,
1926-09-01,,,,,,,,,,,,,,,,,,,,,,-0.005135086049904647,,,,,,,,,,,,,,,,,0.0,-0.019999999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016072521406563567,,,,,,,,,,0.01897798838211706,,,,,,,,,,,,,,,
1926-10-01,,,,,,,,,,,,,,,,,,,,,,-0.005471668041657107,,,,,,,,,,,,,,,,,-0.009999999999999787,0.019999999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-0.007550997480484822,,,,,,,,,,,,,,,
1926-11-01,,,,,,,,,,,,,,,,,,,,,,-0.005109180933321911,,,,,,,,,,,,,,,,,-0.03000000000000025,-0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003993977232686685,,,,,,,,,,-0.007608449135795059,,,,,,,,,,,,,,,
1926-12-01,,,,,,,,,,,,,,,,,,,,,,-0.005138842639017094,,,,,,,,,,,,,,,,,0.0,-0.08999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004009993075107632,,,,,,,,,,-0.00381854176583718,,,,,,,,,,,,,,,
1927-01-01,,,,,,,,,,,,,,,,,,,,,,0.0028101514484413226,,,,,,,,,,,,,,,,,-0.019999999999999574,-0.0699999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0040261378818542415,,,,,,,,,,-0.007696226793423522,,,,,,,,,,,,,,,
1927-02-01,,,,,,,,,,,,,,,,,,,,,,-0.0024804992285447636,,,,,,,,,,,,,,,,,0.009999999999999787,-0.020000000000000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008036130956961873,,,,,,,,,,0.007696226793423522,,,,,,,,,,,,,,,
1927-03-01,,,,,,,,,,,,,,,,,,,,,,0.005756393377018387,,,,,,,,,,,,,,,,,-0.04999999999999982,-0.04999999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011919691555063228,,,,,,,,,,0.007637446981411999,,,,,,,,,,,,,,,
1927-04-01,,,,,,,,,,,,,,,,,,,,,,0.0035980678367122376,,,,,,,,,,,,,,,,,-0.040000000000000036,-0.05999999999999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02399823572894011,,,,,,,,,,-0.0038189052155748193,,,,,,,,,,,,,,,
1927-05-01,,,,,,,,,,,,,,,,,,,,,,-0.0013227236263935183,,,,,,,,,,,,,,,,,-0.009999999999999787,0.019999999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00806855109876925,,,,,,,,,,0.0038189052155748193,,,,,,,,,,,,,,,
1927-06-01,,,,,,,,,,,,,,,,,,,,,,-0.001646107836140498,,,,,,,,,,,,,,,,,0.009999999999999787,0.04999999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0040261378818542415,,,,,,,,,,-1.4889261120920594e-05,,,,,,,,,,,,,,,
1927-07-01,,,,,,,,,,,,,,,,,,,,,,-0.005733285165502533,,,,,,,,,,,,,,,,,0.019999999999999574,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012176595741988372,,,,,,,,,,-0.007622557720291079,,,,,,,,,,,,,,,
1927-08-01,,,,,,,,,,,,,,,,,,,,,,0.0011451413604530725,,,,,,,,,,,,,,,,,-0.040000000000000036,-0.0699999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-0.007696226793423522,,,,,,,,,,,,,,,
1927-09-01,,,,,,,,,,,,,,,,,,,,,,0.003112762475426134,,,,,,,,,,,,,,,,,-0.019999999999999574,-0.0600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016454159037322835,,,,,,,,,,-0.015557105188668707,,,,,,,,,,,,,,,
1927-10-01,,,,,,,,,,,,,,,,,,,,,,0.0001721666892000595,,,,,,,,,,,,,,,,,-0.03000000000000025,-0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02095983162367898,,,,,,,,,,-0.015818559502479568,,,,,,,,,,,,,,,
1927-11-01,,,,,,,,,,,,,,,,,,,,,,0.007239050222888954,,,,,,,,,,,,,,,,,-0.019999999999999574,-0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-0.0039862176731610965,,,,,,,,,,,,,,,
1927-12-01,,,,,,,,,,,,,,,,,,,,,,-0.0004719018327346003,,,,,,,,,,,,,,,,,-0.03000000000000025,-0.02999999999999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004230397502251959,,,,,,,,,,0.011926775451386318,,,,,,,,,,,,,,,
1928-01-01,,,,,,,,,,,,,,,,,,,,,,-0.003304876461650341,,,,,,,,,,,,,,,,,0.0,0.02999999999999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020872267487954455,,,,,,,,,,0.019572255873600675,,,,,,,,,,,,,,,
1928-02-01,,,,,,,,,,,,,,,,,,,,,,-0.004598720181942406,,,,,,,,,,,,,,,,,0.0,-0.019999999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008234530344108926,,,,,,,,,,0.011559077832745901,,,,,,,,,,,,,,,
1928-03-01,,,,,,,,,,,,,,,,,,,,,,-0.006081118131507246,,,,,,,,,,,,,,,,,0.0,-0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008152157182091058,,,,,,,,,,0.00381854176583718,,,,,,,,,,,,,,,
1928-04-01,,,,,,,,,,,,,,,,,,,,,,0.0027850909693452053,,,,,,,,,,,,,,,,,0.0,0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00407536185540458,,,,,,,,,,-0.00381854176583718,,,,,,,,,,,,,,,
1928-05-01,,,,,,,,,,,,,,,,,,,,,,-0.001959663865456651,,,,,,,,,,,,,,,,,0.03000000000000025,0.08999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012176595741988372,,,,,,,,,,0.015202228376576032,,,,,,,,,,,,,,,
1928-06-01,,,,,,,,,,,,,,,,,,,,,,-0.004749664605848913,,,,,,,,,,,,,,,,,0.08000000000000007,0.1299999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008036130956961873,,,,,,,,,,0.011255555525894412,,,,,,,,,,,,,,,
1928-07-01,,,,,,,,,,,,,,,,,,,,,,-0.005456430423596226,,,,,,,,,,,,,,,,,0.040000000000000036,0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011919691555063228,,,,,,,,,,0.01482260640857036,,,,,,,,,,,,,,,
1928-08-01,,,,,,,,,,,,,,,,,,,,,,-0.006457954691854395,,,,,,,,,,,,,,,,,0.02999999999999936,0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019579782793296863,,,,,,,,,,0.021815836644135667,,,,,,,,,,,,,,,
1928-09-01,,,,,,,,,,,,,,,,,,,,,,0.003002089912738537,,,,,,,,,,,,,,,,,-0.02999999999999936,-0.020000000000000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007711511364928647,,,,,,,,,,0.0035854679477929086,,,,,,,,,,,,,,,
1928-10-01,,,,,,,,,,,,,,,,,,,,,,0.0018023491959078264,,,,,,,,,,,,,,,,,0.0,-0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019057641708972062,,,,,,,,,,0.017764581428121318,,,,,,,,,,,,,,,
1928-11-01,,,,,,,,,,,,,,,,,,,,,,-0.0014662425831033499,,,,,,,,,,,,,,,,,-0.03000000000000025,-0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018687454638635748,,,,,,,,,,0.020903736961077612,,,,,,,,,,,,,,,
1928-12-01,,,,,,,,,,,,,,,,,,,,,,0.0027888514789768948,,,,,,,,,,,,,,,,,0.03000000000000025,0.04999999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018344630396645467,,,,,,,,,,0.017096493153995862,,,,,,,,,,,,,,,
1929-01-01,,,,,,,,,,,,,,,,,,,135.0,104.1,,-0.0006641469124055721,,,,,,,,,,,,,,,,,0.009999999999999787,0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014447858598881425,,,,,,,,,,0.006760223921094433,,,,,,,,,,,,,,,
1929-02-01,,,,,,,,,,,,,,,,,,,162.0,105.6,,0.008070386869773127,,,,,,,,,,,,,,,,,0.040000000000000036,0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0035924423814450712,,,,,,,,,,-0.003367784739550128,,,,,,,,,,,,,,,
1929-03-01,,,,,,,,,,,,,,,,,,,146.0,104.8,,0.0014788203463089733,,,,,,,,,,,,,,,,,0.040000000000000036,0.1299999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035924423814450712,,,,,,,,,,0.010082614734570061,,,,,,,,,,,,,,,
1929-04-01,,,,,,,,,,,,,,,,,,,143.0,105.5,,-0.016478947184071835,,,,,,,,,,,,,,,,,-0.009999999999999787,0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01775804400819947,,,,,,,,,,0.01328296477421187,,,,,,,,,,,,,,,
1929-05-01,,,,,,,,,,,,,,,,,,,148.0,107.3,,0.00047124562829714556,,,,,,,,,,,,,,,,,0.009999999999999787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017461059875741203,,,,,,,,,,0.01961838372007607,,,,,,,,,,,,,,,
1929-06-01,,,,,,,,,,,,,,,,,,,150.0,107.0,,0.0055849149556455036,,,,,,,,,,,,,,,,,0.0699999999999994,0.14000000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006887159059698611,,,,,,,,,,0.012855799973801485,,,,,,,,,,,,,,,
1929-07-01,,,,,,,,,,,,,,,,,,,160.0,108.6,,0.016357858292876948,,,,,,,,,,,,,,,,,0.0,0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013658848009997282,,,,,,,,,,0.009537637356971551,,,,,,,,,,,,,,,
1929-08-01,,,,,,,,,,,,,,,,,,,148.0,109.2,,0.008274973751690284,,,,,,,,,,,,,,,,,0.020000000000000462,0.08999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01022660583844015,,,,,,,,,,-0.006352463820267218,,,,,,,,,,,,,,,
1929-09-01,,,,,,,,,,,,,,,,,,,145.0,110.8,,-0.007608460212771506,,,,,,,,,,,,,,,,,0.009999999999999787,0.08000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0068634800142204355,,,,,,,,,,-0.019290449599722148,,,,,,,,,,,,,,,
1929-10-01,,,,,,,,,,,,,,,,,,,139.0,110.8,,0.0004936143158149608,,,,,,,,,,,,,,,,,-0.03000000000000025,-0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017400292826227126,,,,,,,,,,-0.009786589078665031,,,,,,,,,,,,,,,
1929-11-01,,,,,,,,,,,,,,,,,,,114.0,111.7,,0.017324881870291575,,,,,,,,,,,,,,,,,-0.009999999999999787,-0.08000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05036852946902681,,,,,,,,,,-0.05734723972869005,,,,,,,,,,,,,,,
1929-12-01,,,,,,,,,,,,,,,,,,,127.0,111.9,,-0.027596730971870764,,,,,,,,,,,,,,,,,-0.08999999999999986,-0.08000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045284930306977556,,,,,,,,,,-0.06085154328770681,,,,,,,,,,,,,,,
1930-01-01,,,,,,,,,,,,,,,,,,,128.0,112.1,,-0.01578755600352144,,,,,,,,,,,,,,,,,-0.009999999999999787,-0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.011022047679354108,,,,,,,,,,,,,,,
1930-02-01,,,,,,,,,,,,,,,,,,,132.0,111.5,,-0.006136931674056489,,,,,,,,,,,,,,,,,0.03000000000000025,-0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038703692068078333,,,,,,,,,,-0.007329718040601563,,,,,,,,,,,,,,,
1930-03-01,,,,,,,,,,,,,,,,,,,106.0,111.8,,0.0011939980927695437,,,,,,,,,,,,,,,,,-0.07000000000000028,-0.15999999999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015633036665872124,,,,,,,,,,-0.033642943329628805,,,,,,,,,,,,,,,
1930-04-01,,,,,,,,,,,,,,,,,,,111.0,111.2,,0.010273178042018438,,,,,,,,,,,,,,,,,-0.020000000000000462,-0.03000000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00789437163431006,,,,,,,,,,0.015087432562207459,,,,,,,,,,,,,,,
1930-05-01,,,,,,,,,,,,,,,,,,,106.0,111.3,,-0.002388461111426432,,,,,,,,,,,,,,,,,0.0,0.019999999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01600819700513978,,,,,,,,,,-0.01890633777778228,,,,,,,,,,,,,,,
1930-06-01,,,,,,,,,,,,,,,,,,,107.0,111.4,,0.0013735760446138556,,,,,,,,,,,,,,,,,-0.02999999999999936,0.0600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028630754779311207,,,,,,,,,,-0.02707187374792941,,,,,,,,,,,,,,,
1930-07-01,,,,,,,,,,,,,,,,,,,97.0,111.2,,-0.01301688012963198,,,,,,,,,,,,,,,,,-0.05000000000000071,-0.010000000000000675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04672507260506764,,,,,,,,,,-0.04821063311280027,,,,,,,,,,,,,,,
1930-08-01,,,,,,,,,,,,,,,,,,,91.0,111.2,,-0.0053575562004148924,,,,,,,,,,,,,,,,,-0.04999999999999982,-0.03999999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021973516391717185,,,,,,,,,,-0.037734749820238056,,,,,,,,,,,,,,,
1930-09-01,,,,,,,,,,,,,,,,,,,93.0,109.8,,-0.0028789576843955,,,,,,,,,,,,,,,,,-0.04999999999999982,-0.08000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0179298469589797,,,,,,,,,,-0.008588071573468747,,,,,,,,,,,,,,,
